Website Name,Product URL,Product Category,Title,Quantity,Ex VAT Price,Inc VAT Price,Currency,Brand,Condition,Product Description,Image Src 1,Image Position 1,Image Src 2,Image Position 2,Image Src 3,Image Position 3,Image Src 4,Image Position 4,Image Src 5,Image Position 5,Image Src 6,Image Position 6,Image Src 7,Image Position 7
soundwall.info,https://www.soundwall.info/produkt/ref-2489-midas-pro2c-digital-mischpult/,Audio,Ref 2489 Midas Pro2C digital Mischpult,,3490.00,POA,EUR,Midas,sehr guter Zustand,"gebraucht – sehr guter Zustand
Funktionsgarantie
Case
2 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2026/01/Ref-2489-Midas-Pro2C-Mixer-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/01/Ref-2489-Midas-Pro2C-Mixer-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2026/01/Ref-2489-Midas-Pro2C-Mixer-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2026/01/Ref-2489-Midas-Pro2C-Mixer-5.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2487-db-audiotechnik-d12-touring-rack/,Audio,Ref 2487 D&B Audiotechnik D12 Touring Rack,,5500.00,POA,EUR,D&B,gebraucht,"gebraucht
1 x Input Panel
3 x D12 Amps
1 x Powerdistro
1 x Outpanel mit EP5 auf NL
2 gleiche Racks verfügbar
jetzt anfragen
Preis je Rack",https://www.soundwall.info/wp-content/uploads/2026/01/Ref-2487-DB-D12-Touring-Rack-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/01/Ref-2487-DB-D12-Touring-Rack-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2485-allen-heath-gld-80-chrome-digital-mischpult/,Audio,Ref 2485 Allen & Heath GLD 80 Chrome – digital Mischpult,,990.00,POA,EUR,Allen,guter Zustand,"gebraucht, guter Zustand
gereinigt und geprüft
mit Pultleuchte und Stromverteiler
im Amptown Case mit Dockhouse
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2026/01/Ref-2485-AH-GLD80-chrome-Mixer-5.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/01/Ref-2485-AH-GLD80-chrome-Mixer-6.jpg,2,https://www.soundwall.info/wp-content/uploads/2026/01/Ref-2485-AH-GLD80-chrome-Mixer-4.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2472-nexo-rs15-subwoofer/,Audio,Ref 2472 Nexo RS15 Subwoofer,,1450.00,POA,EUR,Nexo,guter Zustand,"gebraucht – guter Zustand
auf 3er Dollies
Filz Version
100% in Funktion
6 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/10/Ref-2472-Nexo-RS15-Sub-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/10/Ref-2472-Nexo-RS15-Sub-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2461-electro-voice-rx-115-75-paket-mit-endstufe/,Audio,Ref 2461 Electro Voice RX 115/75 Box,,550.00,POA,EUR,Electro,EV RX115 / 75 Box,"EV RX115 / 75 Box
in Top Zustand
komplett überholt
8 Boxen verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/08/Ref-2461-EV-RX-115-75-set-8.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/08/Ref-2461-EV-RX-115-75-set-9.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/08/Ref-2461-EV-RX-115-75-set-7.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2456-nexo-45n-12-monitor-system/,Audio,Ref 2456 Nexo 45N-12 Monitor System,,22200.00,POA,EUR,Nexo,sehr guter Zustand,"gebraucht – sehr guter Zustand
08 x Nexo 45N-12 Monitor
04 x Doppelcase
01 x Nexo Nuar Amprack
jetzt anfragen
Paketpreis",https://www.soundwall.info/wp-content/uploads/2025/08/Ref-2456-Nexo-45N-12-Monitor-System-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/08/Ref-2456-Nexo-45N-12-Monitor-System-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2449-ev-xlc-127-dvx-set/,Audio,Ref 2449 EV XLC 127 DVX Set,,9300.00,POA,EUR,EV,6 x EV XLC 127 DVX Tops,"6 x EV XLC 127 DVX Tops
2 x Cases
wie neu
kaum verwendet
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2025/08/Ref-2449-EV-XLC-127-DVX-Set-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/08/Ref-2449-EV-XLC-127-DVX-Set-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2449-ev-xlc-907-dvx-set/,Audio,Ref 2449 EV XLC 907 DVX Set,,9300.00,POA,EUR,EV,6 x EV XLC 907 DVX Tops,"6 x EV XLC 907 DVX Tops
2 x Cases
wie neu
kaum verwendet
2 Sets verfügbar
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2025/08/Ref-2449-EV-XLC-127-DVX-Set-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/08/Ref-2449-EV-XLC-127-DVX-Set-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2445-martin-audio-le400-monitor-set/,Audio,Ref 2445 Martin Audio LE400 Monitor Set,,700.00,POA,EUR,Martin,guter Zustand,"gebraucht – guter Zustand
100% in Funktion
2 x Martin Audio LE400 Monitore
1 x Doppelcase
3 Sets verfügbar
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2025/07/Ref-2445-Martin-Audio-LE400-Monitor-Set-7.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/07/Ref-2445-Martin-Audio-LE400-Monitor-Set-8.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/07/Ref-2445-Martin-Audio-LE400-Monitor-Set-9.jpg,3,https://www.soundwall.info/wp-content/uploads/2025/07/Ref-2445-Martin-Audio-LE400-Monitor-Set-6.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2444-allen-heath-i-live-t112-digital-mischpult-set/,Audio,Ref 2444 Allen & Heath I-Live T112 digital Mischpult Set,,2500.00,POA,EUR,Allen,guter Zustand,"gebraucht – guter Zustand
getested,  100% in Funktion
A&H I-Live T112 Console im Case
A&H IDR 48 – Stagebox ohne Case
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2025/07/Ref-2444-AH-I-Live-T112-Set-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/07/Ref-2444-AH-I-Live-T112-Set-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/07/Ref-2444-AH-I-Live-T112-Set-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2025/07/Ref-2444-AH-I-Live-T112-Set-1.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2443-yamaha-cl5-digital-mischpult/,Audio,Ref 2443 Yamaha CL5 digital Mischpult,,11990.00,POA,EUR,Yamaha,guter Zustand,"gebraucht – guter Zustand
Yamaha CL5 Mischpult
Softcover und Case
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/07/Ref-2443-Yamaha-CL5-Mixer-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/07/Ref-2443-Yamaha-CL5-Mixer-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/07/Ref-2443-Yamaha-CL5-Mixer-1.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2438-allen-heath-d-live-s5000-digital-mischpult-set/,Audio,Ref 2438 Allen & Heath d-live S5000 digital Mischpult Set,,29990.00,POA,EUR,Allen,neuwertiges Demo Gerät Bj. 2023,"neuwertiges Demo Gerät Bj. 2023
Allen & Heath S5000 Pult
cased
Allen & Heath DM32 Stagebox
cased
Funktionsgarantie
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2438-AH-d-live-S5000-Set-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2438-AH-d-live-S5000-Set-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2422-allen-heath-qu-16-chrome-digital-mischpult/,Audio,Ref 2422 Allen & Heath QU 16 Chrome digital Mischpult,,1250.00,POA,EUR,Allen,wie neu,"wie neu
kaum verwendet
Case
2 Stk. verfügbar
jetzt anfragen
Stückpreis
 ",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2422-AH-QU-16-Chrome-digital-Mixer-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2422-AH-QU-16-Chrome-digital-Mixer-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2422-AH-QU-16-Chrome-digital-Mixer-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2422-AH-QU-16-Chrome-digital-Mixer-1.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2421-jbl-vtx-s28-subwoofer-paket/,Audio,Ref 2421 JBL VTX S28 Subwoofer Paket,,25500.00,POA,EUR,JBL,guter Zustand," gebraucht – guter Zustand
12 x JBL VTX S28 Subwoofer
12 x Rollbrett
12 x Softcover
jetzt anfragen
Paketpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2421-JBL-VTX-S28-Subwoofer-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2421-JBL-VTX-S28-Subwoofer-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2421-JBL-VTX-S28-Subwoofer-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2421-JBL-VTX-S28-Subwoofer-1.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2419-db-audiotechnik-j8-oder-j12-tops/,Audio,Ref 2419 D&B Audiotechnik J8 oder J12 Tops,,4600.00,POA,EUR,D&B,guter Zustand,"gebraucht – guter Zustand
Bj. von 2008 bis 2012
NL oder EP5 Anschlüsse
je 4 Tops auf einem Dolly
komplettes Service
mit Funktionsgarantie
es ist eine größere Stückzahl verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/05/Ref-2419-DB-J8-or-J12-Tops-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/05/Ref-2419-DB-J8-or-J12-Tops-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/05/Ref-2419-DB-J8-or-J12-Tops-1.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2418-db-audiotechnik-d20-endstufe/,Audio,Ref 2418 D&B Audiotechnik D20 Endstufe,,3600.00,POA,EUR,D&B,sehr guter Zustand,"gebraucht – sehr guter Zustand
gereinigt & geprüft
NL4 Anschlüsse
mit Funktionsgarantie
12 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/05/Ref-2418-DB-D20-Amp.png,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2413-digico-sd8-digital-mischpult/,Audio,Ref 2413 Digico SD8 digital Mischpult,,9990.00,POA,EUR,Digico,sehr guter Zustand,"gebraucht, sehr guter Zustand
Digico SD8 Mischpult
Core 2
Case, Littlelights
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/04/Ref-2413-Digico-SD8-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/04/Ref-2413-Digico-SD8-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/04/Ref-2413-Digico-SD8-1.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2408-db-audio-j-infra-subwoofer/,Audio,Ref 2408 D&B Audio J Infra Subwoofer,,4600.00,POA,EUR,D&B,gebraucht,"gebraucht
guter Zustand – technisch 100% ok
Bj. 2011 bis 2013
EP5 Anschlüsse
mit Schutzdeckel
18 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/04/Ref-2408-DB-J-Infra-Subwoofer-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/04/Ref-2408-DB-J-Infra-Subwoofer-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/04/Ref-2408-DB-J-Infra-Subwoofer-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2025/04/Ref-2408-DB-J-Infra-Subwoofer-1.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2400-db-j-subwoofer/,Audio,Ref 2400 D&B J Subwoofer,,4400.00,POA,EUR,D&B,guter Zustand,"gebraucht – guter Zustand
Bj. 2017
alle getested
NL4T Anschlüsse
ohne Schutzdeckel
4 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2400-DB-J-Subs-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2400-DB-J-Subs-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2399-crest-x-eight-44-8-analog-mischpult/,Audio,Ref 2399 Crest X Eight 44-8 analog Mischpult,,1300.00,POA,EUR,Crest,dem Alter entsprechende Gebrauchspuren,"gebraucht – dem Alter entsprechende Gebrauchspuren
40 x Mono in
04 x Stereo in
8 Subgruppen
8 Aux
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2399-Crest-X-Eight-44-8-analog-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2399-Crest-X-Eight-44-8-analog-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2399-Crest-X-Eight-44-8-analog-1.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2398-jbl-vt-4889-4880-linearray-set/,Audio,Ref 2398 JBL VT 4889 + 4880 Linearray Set,,39990.00,POA,EUR,JBL,gebraucht,"gebraucht
08 x JBL VT4889 Tops
08 x JBL VT4880 Subs
02 x Bumper und komplettes Rigging
02 x Top Amprack mit je:
01 x BSS 366 Omnidrive
04 x CROWN MACROTECH 5002 VZ
02 x Sub Amprack
02 x CROWN MACROTECH 5002 VZ
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2398-JBL-VT-4889-4880-Linearray-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2398-JBL-VT-4889-4880-Linearray-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2398-JBL-VT-4889-4880-Linearray-1.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2397-electro-voice-xlc-127-dvx-linearray-set/,Audio,Ref 2397 Electro Voice XLC 127 DVX Linearray Set,,42500.00,POA,EUR,Electro,gebraucht,"gebraucht
technisch guter Zustand – optisch ziemliche Gebrauchspuren
16 x XLC DVX 127 Tops auf Dollies
12 x XLC 215 Subwoofer auf Dollies
12 x XLC 118 Subwoofer
06 x X-sub auf Dollies
02 x Bumper
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2397-EV-XLC127-DVX-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2397-EV-XLC127-DVX-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2397-EV-XLC127-DVX-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2397-EV-XLC127-DVX-1.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2396-yamaha-ql5-digital-mischpult/,Audio,Ref 2396 Yamaha QL5 digital Mischpult,,6990.00,POA,EUR,Yamaha,guter Zustand,"gebraucht – guter Zustand
Littlelight, Softcover
Case
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2396-Yamaha-QL5-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2396-Yamaha-QL5-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2396-Yamaha-QL5-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2025/03/Ref-2396-Yamaha-QL5-1.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2391-case-fuer-subwoofer-oder-aehnlich/,Audio,Ref 2391 Case für Subwoofer oder ähnlich,,100.00,POA,EUR,Case,gebraucht,"gebraucht
Innenmaß 64 x 86 x 77 cm h
wurde als Case für einen Subwoofer verwendet
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/01/Ref-2391-Case-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/01/Ref-2391-Case-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2388-allen-heath-c3500-digital-mischpult-set/,Audio,Ref 2388 Allen & Heath C3500 digital Mischpult Set,,21900.00,POA,EUR,Allen,Bj. 2022,"Bj. 2022
wie neu
1 x A&H C3500 im Case
1 x A&H Dm0-Ufx Mixrack
1 x Dx-Link Karte
1 x Aes I/O Karte
1 x Rack Ultra FX Karte ( 2023 )
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2025/01/Ref-2388-Allen-Heath-C3500-Set-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/01/Ref-2388-Allen-Heath-C3500-Set-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2025/01/Ref-2388-Allen-Heath-C3500-Set-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2025/01/Ref-2388-Allen-Heath-C3500-Set-1.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2364-shure-psm1000-iem-set/,Audio,Ref 2364 Shure PSM1000 IEM Set,,2800.00,POA,EUR,Shure,sehr guter Zustand,"gebraucht – sehr guter Zustand
Frequenzbereich K10E (596-668 Mhz)
1 x Shure P10T dual Sender
2 x Shure P10R Empfänger
mehrere Sets verfügbar
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2024/10/Ref-2364-Shure-PSM1000-IEM-Set-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2024/10/Ref-2364-Shure-PSM1000-IEM-Set-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2379-soundcraft-vi600-digital-mischpult-set/,Audio,Ref 2379 Soundcraft Vi400 digital Mischpult Set,,6990.00,POA,EUR,Soundcraft,in sehr gutem Zustand,"gebraucht – in sehr gutem Zustand
Soundcraft Vi400 Mischpult im Case
Local Rack 3 x DSP – Madi Cat 5
Stagerack 64 – 32
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2024/12/Ref-2379-Soundcraft-Vi400-Set-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2024/12/Ref-2379-Soundcraft-Vi400-Set-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2024/12/Ref-2379-Soundcraft-Vi400-Set-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2024/12/Ref-2379-Soundcraft-Vi400-Set-5.jpg,4,https://www.soundwall.info/wp-content/uploads/2024/12/Ref-2379-Soundcraft-Vi400-Set-1.jpg,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2371-db-audiotechnik-e1-set/,Audio,Ref 2371 D&B Audiotechnik E1 Set,,900.00,POA,EUR,D&B,sehr guter Zustand,"gebraucht, sehr guter Zustand
2 x D&B E1 Tops mit Wandhalterung
1 x D&B P1200 Amp mit E1 Karten
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2024/11/Ref-2371-DB-E1-Set-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2024/11/Ref-2371-DB-E1-Set-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2351-jbl-control-av-29-box/,Audio,Ref 2351 JBL Control AV 29 Box,,250.00,POA,EUR,JBL,wie neu,"gebraucht – wie neu
gereinigt und geprüft
1″ HF und 8 “ Speaker
150 Watt – 8 Ohm RMS
100V
mit Wandhalterung
4 Stk. verfügbar
jetzt anfragen
Stückpreis
 ",https://www.soundwall.info/wp-content/uploads/2024/09/Ref-2351-JBL-Control-AV29-1.jpg,1,https://www.soundwall.info/wp-content/uploads/2024/09/Ref-2351-JBL-Control-AV29-2.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2346-l-acoustics-115xt-hiq-monitore/,Audio,Ref 2346 L-acoustics 115XT-HiQ Monitore,,2700.00,POA,EUR,L-acoustics,guter Zustand,"gebraucht – guter Zustand
im Doppelcase
mit Funktionsgarantie
5 Doppelcases verfügbar
jetzt anfragen
Preis / Doppelcase",https://www.soundwall.info/wp-content/uploads/2024/08/Ref-2346-L-acoustics-115XT-HiQ-3.jpg,1,https://www.soundwall.info/wp-content/uploads/2024/08/Ref-2346-L-acoustics-115XT-HiQ-1.jpg,2,https://www.soundwall.info/wp-content/uploads/2024/08/Ref-2346-L-acoustics-115XT-HiQ-2.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2343-soundcraft-vi1-digital-mischpult/,Audio,Ref 2343 Soundcraft Vi1 digital Mischpult,,2650.00,POA,EUR,Soundcraft,sehr guter Zustand,"gebraucht – sehr guter Zustand
inkl Case
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2024/06/Ref-2343-Soundcraft-Vi1-Mixer-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2024/06/Ref-2343-Soundcraft-Vi1-Mixer-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2024/06/Ref-2343-Soundcraft-Vi1-Mixer-1.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2331-digico-sd10-digital-mischpult/,Audio,Ref 2331 Digico SD10 digital Mischpult,,15000.00,POA,EUR,Digico,Bj 2018,"Bj 2018
in sehr gutem Zustand
Core 2
HMA Optics
Case
Funktionsgarantie
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2024/05/Ref-2331-Digico-SD10-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2024/05/Ref-2331-Digico-SD10-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2024/05/Ref-2331-Digico-SD10-1.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2310-digico-sd21-digital-mischpult/,Audio,Ref 2310 Digico S21 digital Mischpult,,4500.00,POA,EUR,Digico,guter Zustand,"gebraucht, guter Zustand
100% in Funktion
incl. Littlelight und Case
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2024/04/Ref-2310-Digico-SD21-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2024/04/Ref-2310-Digico-SD21-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2024/04/Ref-2310-Digico-SD21-1.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2285-apple-mac-pro-computer/,Mischpulte,Ref 2285 Apple MAC Pro Computer,,750.00,POA,EUR,Apple,gebraucht,"gebraucht
Quad Core 2,8 Ghz Intel Xeon
12GB DDR2
4 x 1TB HDD 7200rpm Storage
1 x Protools HD3 PCIe Set
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2024/01/Ref-2285-Apple-MAC-Pro-PC-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2024/01/Ref-2285-Apple-MAC-Pro-PC-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2232-yamaha-03d-digital-mischpult/,Audio,Ref 2232 Yamaha 03D digital Mischpult,,550.00,POA,EUR,Yamaha,guter Zustand,"guter Zustand
Case
jetzt anfragen
Stk Preis",https://www.soundwall.info/wp-content/uploads/2023/03/Ref-2232-Yamaha-03D-4.jpg,1,https://www.soundwall.info/wp-content/uploads/2023/03/Ref-2232-Yamaha-03D-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2023/03/Ref-2232-Yamaha-03D-2.jpg,3,https://www.soundwall.info/wp-content/uploads/2023/03/Ref-2232-Yamaha-03D-1.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2177-yamaha-01v-96v2-digital-mischpult/,Audio,Ref 2177 Yamaha 01V-96V2 digital Mischpult,,750.00,POA,EUR,Yamaha,gebraucht,"gebraucht
sehr guter Zustand
100% in Funktion
neue Fader
im Case
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2022/07/Ref-2177-Yamaha-01V.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2108-avid-digidesign-d-show-extender/,Audio,Ref 2108 Avid Digidesign D-Show Extender,,1990.00,POA,EUR,Avid,sehr guter Zustand,"gebraucht, sehr guter Zustand
100% in Funktion
Softcover
im Case mit Aluunterbau
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2021/03/Ref-2108-Digidesign-D-Show-1.jpg,1,https://www.soundwall.info/wp-content/uploads/2021/03/Ref-2108-Digidesign-D-Show-2.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2107-digidesign-d-show-surface/,Audio,Ref 2107 Digidesign D-Show Surface,,3500.00,POA,EUR,Digidesign,sehr guter Zustand,"gebraucht, sehr guter Zustand
100% in Funktion
inkl. Monitor, Mouse, Keyboard
Softcover
im Case mit Aluunterbau
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2021/03/Ref-2107-Digidesign-D-Show-Surface-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2021/03/Ref-2107-Digidesign-D-Show-Surface-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2102-analoges-multicore-set-20-4-mit-splitter/,Audio,Ref 2102 Analoges Multicore Set 20/4 mit Splitter,,500.00,POA,EUR,Analoges,guter Zustand,"gebraucht, guter Zustand
Multicore 75 Meter Multipin im Case
Stagebox 20/4 Multipin und passiver Signal Splitter im Case
Multipin auf XLR Auflösung an der Pultseite
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2021/02/Ref-2102-Analoges-Multicore-Set-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2021/02/Ref-2102-Analoges-Multicore-Set-1.jpg,2,https://www.soundwall.info/wp-content/uploads/2021/02/Ref-2102-Analoges-Multicore-Set-3.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2101-soundcraft-sm1240-monitor-mischpult/,Audio,Ref 2101 Soundcraft SM1240 Monitor Mischpult,,700.00,POA,EUR,Soundcraft,guter Zustand,"gebraucht, guter Zustand
im Case
40 Mono
12 Aux
2 x PSU
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2021/02/Ref-2101-Soundcraft-SM1240-Mixer-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2021/02/Ref-2101-Soundcraft-SM1240-Mixer-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2021/02/Ref-2101-Soundcraft-SM1240-Mixer-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2021/02/Ref-2101-Soundcraft-SM1240-Mixer-5.jpg,4,,5,,6,,7
